3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9
"0","76502","25021","76521","1000","0","0","0","650000","2"
"0","76503","25021","76531","1000","0","0","0","650000","2"
"0","76504","25021","76541","1000","0","0","0","650000","2"
"0","76505","25021","76551","1000","0","0","0","650000","2"
"0","76601","25021","76611","5000","0","0","0","650000","2"
"0","76701","25021","76711","1000","0","0","0","650000","2"
"0","76702","25021","76721","1000","0","0","0","650000","2"
"0","76703","25021","76731","1000","0","0","0","650000","2"
"0","76704","25021","76741","1000","0","0","0","650000","2"
"0","76705","25021","76751","1000","0","0","0","650000","2"
"0","76801","25021","76811","1000","0","0","0","650000","2"
"0","76802","25021","76821","1000","0","0","0","650000","2"
"0","76803","25021","76831","1000","0","0","0","650000","2"
"0","76804","25021","76841","1000","0","0","0","650000","2"
"0","76805","25021","76851","1000","0","0","0","650000","2"
"0","76901","25021","76911","5000","0","0","0","650000","2"
"0","77001","25021","77011","1000","0","0","0","650000","2"
"0","77002","25021","77021","1000","0","0","0","650000","2"
"0","77003","25021","77031","1000","0","0","0","650000","2"
"0","77004","25021","77041","1000","0","0","0","650000","2"
"0","77005","25021","77051","1000","0","0","0","650000","2"
"0","77101","25021","77111","5000","0","0","0","650000","2"
"0","77201","25021","77211","1000","0","0","0","650000","2"
"0","77202","25021","77221","1000","0","0","0","650000","2"
"0","77203","25021","77231","1000","0","0","0","650000","2"
"0","77204","25021","77241","1000","0","0","0","650000","2"
"0","77205","25021","77251","1000","0","0","0","650000","2"
"0","77301","25021","77311","1000","0","0","0","650000","2"
"0","77302","25021","77321","1000","0","0","0","650000","2"
"0","77303","25021","77331","1000","0","0","0","650000","2"
"0","77304","25021","77341","1000","0","0","0","650000","2"
"0","77305","25021","77351","1000","0","0","0","650000","2"
"0","77401","25021","77411","5000","0","0","0","650000","2"
"0","77501","25021","77511","5000","0","0","0","650000","2"
"0","77601","25021","77611","1000","0","0","0","650000","2"
"0","77602","25021","77621","1000","0","0","0","650000","2"
"0","77603","25021","77631","1000","0","0","0","650000","2"
"0","77604","25021","77641","1000","0","0","0","650000","2"
"0","77605","25021","77651","1000","0","0","0","650000","2"
"0","77701","25021","77711","5000","0","0","0","650000","2"
"0","77801","25021","77811","1000","0","0","0","650000","2"
"0","77802","25021","77821","1000","0","0","0","650000","2"
"0","77803","25021","77831","1000","0","0","0","650000","2"
"0","77804","25021","77841","1000","0","0","0","650000","2"
"0","77805","25021","77851","1000","0","0","0","650000","2"
"0","77901","25021","77911","5000","0","0","0","650000","2"
"0","78001","25021","78011","1000","0","0","0","650000","2"
"0","78002","25021","78021","1000","0","0","0","650000","2"
"0","78003","25021","78031","1000","0","0","0","650000","2"
"0","78004","25021","78041","1000","0","0","0","650000","2"
"0","78005","25021","78051","1000","0","0","0","650000","2"
"0","78101","25021","78111","1000","0","0","0","650000","2"
"0","78102","25021","78121","1000","0","0","0","650000","2"
"0","78103","25021","78131","1000","0","0","0","650000","2"
"0","78104","25021","78141","1000","0","0","0","650000","2"
"0","78105","25021","78151","1000","0","0","0","650000","2"
"0","78201","25021","78211","1000","0","0","0","650000","2"
"0","78202","25021","78221","1000","0","0","0","650000","2"
"0","78203","25021","78231","1000","0","0","0","650000","2"
"0","78204","25021","78241","1000","0","0","0","650000","2"
"0","78205","25021","78251","1000","0","0","0","650000","2"
"0","78301","25021","78311","1000","0","0","0","650000","2"
"0","78302","25021","78321","1000","0","0","0","650000","2"
"0","78303","25021","78331","1000","0","0","0","650000","2"
"0","78304","25021","78341","1000","0","0","0","650000","2"
"0","78305","25021","78351","1000","0","0","0","650000","2"
"0","78401","25021","78411","1000","0","0","0","650000","2"
"0","78402","25021","78421","1000","0","0","0","650000","2"
"0","78403","25021","78431","1000","0","0","0","650000","2"
"0","78404","25021","78441","1000","0","0","0","650000","2"
"0","78405","25021","78451","1000","0","0","0","650000","2"
"0","78501","25021","78511","1000","0","0","0","650000","2"
"0","78502","25021","78521","1000","0","0","0","650000","2"
"0","78503","25021","78531","1000","0","0","0","650000","2"
"0","78504","25021","78541","1000","0","0","0","650000","2"
"0","78505","25021","78551","1000","0","0","0","650000","2"
"0","78601","25021","78611","1000","0","0","0","650000","2"
"0","78602","25021","78621","1000","0","0","0","650000","2"
"0","78603","25021","78631","1000","0","0","0","650000","2"
"0","78604","25021","78641","1000","0","0","0","650000","2"
"0","78605","25021","78651","1000","0","0","0","650000","2"
"0","78701","25021","78711","1000","0","0","0","650000","2"
"0","78702","25021","78721","1000","0","0","0","650000","2"
"0","78703","25021","78731","1000","0","0","0","650000","2"
"0","78704","25021","78741","1000","0","0","0","650000","2"
"0","78705","25021","78751","1000","0","0","0","650000","2"
"0","78801","25021","78811","1000","0","0","0","650000","2"
"0","78802","25021","78821","1000","0","0","0","650000","2"
"0","78803","25021","78831","1000","0","0","0","650000","2"
"0","78804","25021","78841","1000","0","0","0","650000","2"
"0","78805","25021","78851","1000","0","0","0","650000","2"
"0","78901","25021","78911","1000","0","0","0","650000","2"
"0","78902","25021","78921","1000","0","0","0","650000","2"
"0","78903","25021","78931","1000","0","0","0","650000","2"
"0","78904","25021","78941","1000","0","0","0","650000","2"
"0","78905","25021","78951","1000","0","0","0","650000","2"
"0","79001","25021","79011","1000","0","0","0","650000","2"
"0","79002","25021","79021","1000","0","0","0","650000","2"
"0","79003","25021","79031","1000","0","0","0","650000","2"
"0","79004","25021","79041","1000","0","0","0","650000","2"
"0","79005","25021","79051","1000","0","0","0","650000","2"
"0","79101","25021","79111","1000","0","0","0","650000","2"
"0","79102","25021","79121","1000","0","0","0","650000","2"
"0","79103","25021","79131","1000","0","0","0","650000","2"
"0","79104","25021","79141","1000","0","0","0","650000","2"
"0","79105","25021","79151","1000","0","0","0","650000","2"
"0","79201","25021","79211","5000","0","0","0","650000","2"
"0","79301","25021","79311","1000","0","0","0","650000","2"
"0","79302","25021","79321","1000","0","0","0","650000","2"
"0","79303","25021","79331","1000","0","0","0","650000","2"
"0","79304","25021","79341","1000","0","0","0","650000","2"
"0","79305","25021","79351","1000","0","0","0","650000","2"
"0","79401","25021","79411","1050","0","0","0","650000","2"
"0","79402","25021","79421","1050","0","0","0","650000","2"
"0","79403","25021","79431","1050","0","0","0","650000","2"
"0","79404","25021","79441","1050","0","0","0","650000","2"
"0","79405","25021","79451","1050","0","0","0","650000","2"
"0","79501","25021","79511","1050","0","0","0","650000","2"
"0","79502","25021","79521","1050","0","0","0","650000","2"
"0","79503","25021","79531","1050","0","0","0","650000","2"
"0","79504","25021","79541","1050","0","0","0","650000","2"
"0","79505","25021","79551","1050","0","0","0","650000","2"
"0","79601","25021","79611","1050","0","0","0","650000","2"
"0","79602","25021","79621","1050","0","0","0","650000","2"
"0","79603","25021","79631","1050","0","0","0","650000","2"
"0","79604","25021","79641","1050","0","0","0","650000","2"
"0","79605","25021","79651","1050","0","0","0","650000","2"
"0","79701","25021","79711","1050","0","0","0","650000","2"
"0","79702","25021","79721","1050","0","0","0","650000","2"
"0","79703","25021","79731","1050","0","0","0","650000","2"
"0","79704","25021","79741","1050","0","0","0","650000","2"
"0","79705","25021","79751","1050","0","0","0","650000","2"
"0","79801","25021","79811","1050","0","0","0","650000","2"
"0","79802","25021","79821","1050","0","0","0","650000","2"
"0","79803","25021","79831","1050","0","0","0","650000","2"
"0","79804","25021","79841","1050","0","0","0","650000","2"
"0","79805","25021","79851","1050","0","0","0","650000","2"
"0","79901","25021","79911","1050","0","0","0","650000","2"
"0","79902","25021","79921","1050","0","0","0","650000","2"
"0","79903","25021","79931","1050","0","0","0","650000","2"
"0","79904","25021","79941","1050","0","0","0","650000","2"
"0","79905","25021","79951","1050","0","0","0","650000","2"
"0","80001","25021","80011","1050","0","0","0","650000","2"
"0","80002","25021","80021","1050","0","0","0","650000","2"
"0","80003","25021","80031","1050","0","0","0","650000","2"
"0","80004","25021","80041","1050","0","0","0","650000","2"
"0","80005","25021","80051","1050","0","0","0","650000","2"
"0","80101","25021","80111","1050","0","0","0","650000","2"
"0","80102","25021","80121","1050","0","0","0","650000","2"
"0","80103","25021","80131","1050","0","0","0","650000","2"
"0","80104","25021","80141","1050","0","0","0","650000","2"
"0","80105","25021","80151","1050","0","0","0","650000","2"
"0","80201","25021","80211","5250","0","0","0","650000","2"
"0","80301","25021","80311","1050","0","0","0","650000","2"
"0","80302","25021","80321","1050","0","0","0","650000","2"
"0","80303","25021","80331","1050","0","0","0","650000","2"
"0","80304","25021","80341","1050","0","0","0","650000","2"
"0","80305","25021","80351","1050","0","0","0","650000","2"
"0","80401","25021","80411","1050","0","0","0","650000","2"
"0","80402","25021","80421","1050","0","0","0","650000","2"
"0","80403","25021","80431","1050","0","0","0","650000","2"
"0","80404","25021","80441","1050","0","0","0","650000","2"
"0","80405","25021","80451","1050","0","0","0","650000","2"
"0","80501","25021","80511","1050","0","0","0","650000","2"
"0","80502","25021","80521","1050","0","0","0","650000","2"
"0","80503","25021","80531","1050","0","0","0","650000","2"
"0","80504","25021","80541","1050","0","0","0","650000","2"
"0","80505","25021","80551","1050","0","0","0","650000","2"
"0","80601","25021","80611","1050","0","0","0","650000","2"
"0","80602","25021","80621","1050","0","0","0","650000","2"
"0","80603","25021","80631","1050","0","0","0","650000","2"
"0","80604","25021","80641","1050","0","0","0","650000","2"
"0","80605","25021","80651","1050","0","0","0","650000","2"
"0","80701","25021","80711","1050","0","0","0","650000","2"
"0","80702","25021","80721","1050","0","0","0","650000","2"
"0","80703","25021","80731","1050","0","0","0","650000","2"
"0","80704","25021","80741","1050","0","0","0","650000","2"
"0","80705","25021","80751","1050","0","0","0","650000","2"
"0","80801","25021","80811","5250","0","0","0","650000","2"
"0","80901","25021","80911","1050","0","0","0","650000","2"
"0","80902","25021","80921","1050","0","0","0","650000","2"
"0","80903","25021","80931","1050","0","0","0","650000","2"
"0","80904","25021","80941","1050","0","0","0","650000","2"
"0","80905","25021","80951","1050","0","0","0","650000","2"
"0","81001","25021","81011","5250","0","0","0","650000","2"
"0","81101","25021","81111","1050","0","0","0","650000","2"
"0","81102","25021","81121","1050","0","0","0","650000","2"
"0","81103","25021","81131","1050","0","0","0","650000","2"
"0","81104","25021","81141","1050","0","0","0","650000","2"
"0","81105","25021","81151","1050","0","0","0","650000","2"
"0","81201","25021","81211","1050","0","0","0","650000","2"
"0","81202","25021","81221","1050","0","0","0","650000","2"
"0","81203","25021","81231","1050","0","0","0","650000","2"
"0","81204","25021","81241","1050","0","0","0","650000","2"
"0","81205","25021","81251","1050","0","0","0","650000","2"
"0","81301","25021","81311","1050","0","0","0","650000","2"
"0","81302","25021","81321","1050","0","0","0","650000","2"
"0","81303","25021","81331","1050","0","0","0","650000","2"
"0","81304","25021","81341","1050","0","0","0","650000","2"
"0","81305","25021","81351","1050","0","0","0","650000","2"
"0","81401","25021","81411","1050","0","0","0","650000","2"
"0","81402","25021","81421","1050","0","0","0","650000","2"
"0","81403","25021","81431","1050","0","0","0","650000","2"
"0","81404","25021","81441","1050","0","0","0","650000","2"
"0","81405","25021","81451","1050","0","0","0","650000","2"
"0","81501","25021","81511","1050","0","0","0","650000","2"
"0","81502","25021","81521","1050","0","0","0","650000","2"
"0","81503","25021","81531","1050","0","0","0","650000","2"
"0","81504","25021","81541","1050","0","0","0","650000","2"
"0","81505","25021","81551","1050","0","0","0","650000","2"
"0","81601","25021","81611","1050","0","0","0","650000","2"
"0","81602","25021","81621","1050","0","0","0","650000","2"
"0","81603","25021","81631","1050","0","0","0","650000","2"
"0","81604","25021","81641","1050","0","0","0","650000","2"
"0","81605","25021","81651","1050","0","0","0","650000","2"
"0","81701","25021","81711","1050","0","0","0","650000","2"
"0","81702","25021","81721","1050","0","0","0","650000","2"
"0","81703","25021","81731","1050","0","0","0","650000","2"
"0","81704","25021","81741","1050","0","0","0","650000","2"
"0","81705","25021","81751","1050","0","0","0","650000","2"
"0","81801","25021","81811","1050","0","0","0","650000","2"
"0","81802","25021","81821","1050","0","0","0","650000","2"
"0","81803","25021","81831","1050","0","0","0","650000","2"
"0","81804","25021","81841","1050","0","0","0","650000","2"
"0","81805","25021","81851","1050","0","0","0","650000","2"
"0","81901","25021","81911","1050","0","0","0","650000","2"
"0","81902","25021","81921","1050","0","0","0","650000","2"
"0","81903","25021","81931","1050","0","0","0","650000","2"
"0","81904","25021","81941","1050","0","0","0","650000","2"
"0","81905","25021","81951","1050","0","0","0","650000","2"
"0","82001","25021","82011","1050","0","0","0","650000","2"
"0","82002","25021","82021","1050","0","0","0","650000","2"
"0","82003","25021","82031","1050","0","0","0","650000","2"
"0","82004","25021","82041","1050","0","0","0","650000","2"
"0","82005","25021","82051","1050","0","0","0","650000","2"
"0","82101","25021","82111","1050","0","0","0","650000","2"
"0","82102","25021","82121","1050","0","0","0","650000","2"
"0","82103","25021","82131","1050","0","0","0","650000","2"
"0","82104","25021","82141","1050","0","0","0","650000","2"
"0","82105","25021","82151","1050","0","0","0","650000","2"
